Darcy Lewis,Stan the Man[9] (caméo)
Darcy Lewis,Townie (caméo)
Darcy Lewis,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
"Laufey, roi des géants des glaces",Volstagg[2]
"Laufey, roi des géants des glaces",Sif[2]
"Laufey, roi des géants des glaces",Frigga[2]
"Laufey, roi des géants des glaces",Fandral[2]
"Laufey, roi des géants des glaces",Heimdall
"Laufey, roi des géants des glaces",Hogun[2]
"Laufey, roi des géants des glaces",agent Jasper Sitwell
"Laufey, roi des géants des glaces",Clint Barton / Hawkeye (non crédité)
"Laufey, roi des géants des glaces",Hailstrum
"Laufey, roi des géants des glaces",Kale
"Laufey, roi des géants des glaces","Michael Rebeiro, conseiller"
"Laufey, roi des géants des glaces",Pete
"Laufey, roi des géants des glaces",Isabela Alvarez
"Laufey, roi des géants des glaces",agent Cale
"Laufey, roi des géants des glaces",Eager Townie
"Laufey, roi des géants des glaces",Jotun Sentry
"Laufey, roi des géants des glaces",Thor enfant
"Laufey, roi des géants des glaces",Stan the Man[9] (caméo)
"Laufey, roi des géants des glaces",Townie (caméo)
"Laufey, roi des géants des glaces","Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Volstagg[2],Sif[2]
Volstagg[2],Frigga[2]
Volstagg[2],Fandral[2]
Volstagg[2],Heimdall
Volstagg[2],Hogun[2]
Volstagg[2],agent Jasper Sitwell
Volstagg[2],Clint Barton / Hawkeye (non crédité)
Volstagg[2],Hailstrum
Volstagg[2],Kale
Volstagg[2],"Michael Rebeiro, conseiller"
Volstagg[2],Pete
Volstagg[2],Isabela Alvarez
Volstagg[2],agent Cale
Volstagg[2],Eager Townie
Volstagg[2],Jotun Sentry
Volstagg[2],Thor enfant
Volstagg[2],Stan the Man[9] (caméo)
Volstagg[2],Townie (caméo)
Volstagg[2],"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Sif[2],Frigga[2]
Sif[2],Fandral[2]
Sif[2],Heimdall
Sif[2],Hogun[2]
Sif[2],agent Jasper Sitwell
Sif[2],Clint Barton / Hawkeye (non crédité)
Sif[2],Hailstrum
Sif[2],Kale
Sif[2],"Michael Rebeiro, conseiller"
Sif[2],Pete
Sif[2],Isabela Alvarez
Sif[2],agent Cale
Sif[2],Eager Townie
Sif[2],Jotun Sentry
Sif[2],Thor enfant
Sif[2],Stan the Man[9] (caméo)
Sif[2],Townie (caméo)
Sif[2],"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Frigga[2],Fandral[2]
Frigga[2],Heimdall
Frigga[2],Hogun[2]
Frigga[2],agent Jasper Sitwell
Frigga[2],Clint Barton / Hawkeye (non crédité)
Frigga[2],Hailstrum
Frigga[2],Kale
Frigga[2],"Michael Rebeiro, conseiller"
Frigga[2],Pete
Frigga[2],Isabela Alvarez
Frigga[2],agent Cale
Frigga[2],Eager Townie
Frigga[2],Jotun Sentry
Frigga[2],Thor enfant
Frigga[2],Stan the Man[9] (caméo)
Frigga[2],Townie (caméo)
Frigga[2],"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Fandral[2],Heimdall
Fandral[2],Hogun[2]
Fandral[2],agent Jasper Sitwell
Fandral[2],Clint Barton / Hawkeye (non crédité)
Fandral[2],Hailstrum
Fandral[2],Kale
Fandral[2],"Michael Rebeiro, conseiller"
Fandral[2],Pete
Fandral[2],Isabela Alvarez
Fandral[2],agent Cale
Fandral[2],Eager Townie
Fandral[2],Jotun Sentry
Fandral[2],Thor enfant
Fandral[2],Stan the Man[9] (caméo)
Fandral[2],Townie (caméo)
Fandral[2],"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Heimdall,Hogun[2]
Heimdall,agent Jasper Sitwell
Heimdall,Clint Barton / Hawkeye (non crédité)
Heimdall,Hailstrum
Heimdall,Kale
Heimdall,"Michael Rebeiro, conseiller"
Heimdall,Pete
Heimdall,Isabela Alvarez
Heimdall,agent Cale
Heimdall,Eager Townie
Heimdall,Jotun Sentry
Heimdall,Thor enfant
Heimdall,Stan the Man[9] (caméo)
Heimdall,Townie (caméo)
Heimdall,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Hogun[2],agent Jasper Sitwell
Hogun[2],Clint Barton / Hawkeye (non crédité)
Hogun[2],Hailstrum
Hogun[2],Kale
Hogun[2],"Michael Rebeiro, conseiller"
Hogun[2],Pete
Hogun[2],Isabela Alvarez
Hogun[2],agent Cale
Hogun[2],Eager Townie
Hogun[2],Jotun Sentry
Hogun[2],Thor enfant
Hogun[2],Stan the Man[9] (caméo)
Hogun[2],Townie (caméo)
Hogun[2],"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
agent Jasper Sitwell,Clint Barton / Hawkeye (non crédité)
agent Jasper Sitwell,Hailstrum
agent Jasper Sitwell,Kale
agent Jasper Sitwell,"Michael Rebeiro, conseiller"
agent Jasper Sitwell,Pete
agent Jasper Sitwell,Isabela Alvarez
agent Jasper Sitwell,agent Cale
agent Jasper Sitwell,Eager Townie
agent Jasper Sitwell,Jotun Sentry
agent Jasper Sitwell,Thor enfant
agent Jasper Sitwell,Stan the Man[9] (caméo)
agent Jasper Sitwell,Townie (caméo)
agent Jasper Sitwell,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Clint Barton / Hawkeye (non crédité),Hailstrum
Clint Barton / Hawkeye (non crédité),Kale
Clint Barton / Hawkeye (non crédité),"Michael Rebeiro, conseiller"
Clint Barton / Hawkeye (non crédité),Pete
Clint Barton / Hawkeye (non crédité),Isabela Alvarez
Clint Barton / Hawkeye (non crédité),agent Cale
Clint Barton / Hawkeye (non crédité),Eager Townie
Clint Barton / Hawkeye (non crédité),Jotun Sentry
Clint Barton / Hawkeye (non crédité),Thor enfant
Clint Barton / Hawkeye (non crédité),Stan the Man[9] (caméo)
Clint Barton / Hawkeye (non crédité),Townie (caméo)
Clint Barton / Hawkeye (non crédité),"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Hailstrum,Kale
Hailstrum,"Michael Rebeiro, conseiller"
Hailstrum,Pete
Hailstrum,Isabela Alvarez
Hailstrum,agent Cale
Hailstrum,Eager Townie
Hailstrum,Jotun Sentry
Hailstrum,Thor enfant
Hailstrum,Stan the Man[9] (caméo)
Hailstrum,Townie (caméo)
Hailstrum,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Kale,"Michael Rebeiro, conseiller"
Kale,Pete
Kale,Isabela Alvarez
Kale,agent Cale
Kale,Eager Townie
Kale,Jotun Sentry
Kale,Thor enfant
Kale,Stan the Man[9] (caméo)
Kale,Townie (caméo)
Kale,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
"Michael Rebeiro, conseiller",Pete
"Michael Rebeiro, conseiller",Isabela Alvarez
"Michael Rebeiro, conseiller",agent Cale
"Michael Rebeiro, conseiller",Eager Townie
"Michael Rebeiro, conseiller",Jotun Sentry
"Michael Rebeiro, conseiller",Thor enfant
"Michael Rebeiro, conseiller",Stan the Man[9] (caméo)
"Michael Rebeiro, conseiller",Townie (caméo)
"Michael Rebeiro, conseiller","Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Pete,Isabela Alvarez
Pete,agent Cale
Pete,Eager Townie
Pete,Jotun Sentry
Pete,Thor enfant
Pete,Stan the Man[9] (caméo)
Pete,Townie (caméo)
Pete,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Isabela Alvarez,agent Cale
Isabela Alvarez,Eager Townie
Isabela Alvarez,Jotun Sentry
Isabela Alvarez,Thor enfant
Isabela Alvarez,Stan the Man[9] (caméo)
Isabela Alvarez,Townie (caméo)
Isabela Alvarez,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
agent Cale,Eager Townie
agent Cale,Jotun Sentry
agent Cale,Thor enfant
agent Cale,Stan the Man[9] (caméo)
agent Cale,Townie (caméo)
agent Cale,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Eager Townie,Jotun Sentry
Eager Townie,Thor enfant
Eager Townie,Stan the Man[9] (caméo)
Eager Townie,Townie (caméo)
Eager Townie,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Jotun Sentry,Thor enfant
Jotun Sentry,Stan the Man[9] (caméo)
Jotun Sentry,Townie (caméo)
Jotun Sentry,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Thor enfant,Stan the Man[9] (caméo)
Thor enfant,Townie (caméo)
Thor enfant,"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Stan the Man[9] (caméo),Townie (caméo)
Stan the Man[9] (caméo),"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Townie (caméo),"Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
Steve Rogers / Captain America,Peggy Carter
Steve Rogers / Captain America,Johann Schmidt / Crâne rouge
Steve Rogers / Captain America,James « Bucky » Barnes
Steve Rogers / Captain America,le colonel Chester Phillips
Steve Rogers / Captain America,Dr Abraham Erskine
Steve Rogers / Captain America,Dr Arnim Zola
Steve Rogers / Captain America,Heinz Kruger
Steve Rogers / Captain America,Timothy « Dum Dum » Dugan
Steve Rogers / Captain America,Gabe Jones
Steve Rogers / Captain America,Jim Morita
Steve Rogers / Captain America,James Montgomery Falsworth
Steve Rogers / Captain America,Jacques Dernier
Steve Rogers / Captain America,"Nick Fury, directeur du SHIELD"
Steve Rogers / Captain America,"Nick Fury, directeur du SHIELD"
Steve Rogers / Captain America,Sénateur Brandt
Steve Rogers / Captain America,Roeder
Steve Rogers / Captain America,Hutter
Steve Rogers / Captain America,Schneider
Steve Rogers / Captain America,l'assistant du sénateur Brandt
Steve Rogers / Captain America,un agent du SHIELD
Steve Rogers / Captain America,la chasseuse d'autographe
Steve Rogers / Captain America,Lorraine
Steve Rogers / Captain America,un général (caméo)
Steve Rogers / Captain America,Connie
Steve Rogers / Captain America,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Steve Rogers / Captain America,Thor
Steve Rogers / Captain America,Natasha Romanoff / Black Widow
Steve Rogers / Captain America,Clint Barton / Hawkeye
Steve Rogers / Captain America,Loki
Steve Rogers / Captain America,"Maria Hill, agent du SHIELD"
Steve Rogers / Captain America,Dr Erik Selvig
Steve Rogers / Captain America,Hulk (voix originale)
Steve Rogers / Captain America,une membre du Conseil de sécurité mondiale
Steve Rogers / Captain America,Georgi Luchkov
Steve Rogers / Captain America,l'Autre
Steve Rogers / Captain America,le gardien du hangar détruit
Steve Rogers / Captain America,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Steve Rogers / Captain America,l'agent Jasper Sitwell
Steve Rogers / Captain America,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Steve Rogers / Captain America,Beth
Steve Rogers / Captain America,un homme critiquant les Avengers en interview (caméo)
Steve Rogers / Captain America,"Thanos (caméo, scène inter-générique)"
Steve Rogers / Captain America,"Jane Foster (caméo photographique, non créditée)"
Steve Rogers / Captain America,"Crâne rouge (flashback, non crédité)"
Steve Rogers / Captain America,"Peggy Carter (voix, non créditée)"
Steve Rogers / Captain America,un agent du S.H.I.E.L.D.
Steve Rogers / Captain America,Dubbing Brothers[1]
Steve Rogers / Captain America,Hervé Bellon
Peggy Carter,Johann Schmidt / Crâne rouge
Peggy Carter,James « Bucky » Barnes
Peggy Carter,le colonel Chester Phillips
Peggy Carter,Dr Abraham Erskine
Peggy Carter,Dr Arnim Zola
Peggy Carter,Heinz Kruger
Peggy Carter,Timothy « Dum Dum » Dugan
Peggy Carter,Gabe Jones
Peggy Carter,Jim Morita
Peggy Carter,James Montgomery Falsworth
Peggy Carter,Jacques Dernier
Peggy Carter,"Nick Fury, directeur du SHIELD"
Peggy Carter,Sénateur Brandt
Peggy Carter,Roeder
Peggy Carter,Hutter
Peggy Carter,Schneider
Peggy Carter,l'assistant du sénateur Brandt
Peggy Carter,un agent du SHIELD
Peggy Carter,la chasseuse d'autographe
Peggy Carter,Lorraine
Peggy Carter,un général (caméo)
Peggy Carter,Connie
Peggy Carter,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Johann Schmidt / Crâne rouge,James « Bucky » Barnes
Johann Schmidt / Crâne rouge,le colonel Chester Phillips
Johann Schmidt / Crâne rouge,Dr Abraham Erskine
Johann Schmidt / Crâne rouge,Dr Arnim Zola
Johann Schmidt / Crâne rouge,Heinz Kruger
Johann Schmidt / Crâne rouge,Timothy « Dum Dum » Dugan
Johann Schmidt / Crâne rouge,Gabe Jones
Johann Schmidt / Crâne rouge,Jim Morita
Johann Schmidt / Crâne rouge,James Montgomery Falsworth
Johann Schmidt / Crâne rouge,Jacques Dernier
Johann Schmidt / Crâne rouge,"Nick Fury, directeur du SHIELD"
Johann Schmidt / Crâne rouge,Sénateur Brandt
Johann Schmidt / Crâne rouge,Roeder
Johann Schmidt / Crâne rouge,Hutter
Johann Schmidt / Crâne rouge,Schneider
Johann Schmidt / Crâne rouge,l'assistant du sénateur Brandt
Johann Schmidt / Crâne rouge,un agent du SHIELD
Johann Schmidt / Crâne rouge,la chasseuse d'autographe
Johann Schmidt / Crâne rouge,Lorraine
Johann Schmidt / Crâne rouge,un général (caméo)
Johann Schmidt / Crâne rouge,Connie
Johann Schmidt / Crâne rouge,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
James « Bucky » Barnes,le colonel Chester Phillips
James « Bucky » Barnes,Dr Abraham Erskine
James « Bucky » Barnes,Dr Arnim Zola
James « Bucky » Barnes,Heinz Kruger
James « Bucky » Barnes,Timothy « Dum Dum » Dugan
James « Bucky » Barnes,Gabe Jones
James « Bucky » Barnes,Jim Morita
James « Bucky » Barnes,James Montgomery Falsworth
James « Bucky » Barnes,Jacques Dernier
James « Bucky » Barnes,"Nick Fury, directeur du SHIELD"
James « Bucky » Barnes,Sénateur Brandt
James « Bucky » Barnes,Roeder
James « Bucky » Barnes,Hutter
James « Bucky » Barnes,Schneider
James « Bucky » Barnes,l'assistant du sénateur Brandt
James « Bucky » Barnes,un agent du SHIELD
James « Bucky » Barnes,la chasseuse d'autographe
James « Bucky » Barnes,Lorraine
James « Bucky » Barnes,un général (caméo)
James « Bucky » Barnes,Connie
James « Bucky » Barnes,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
le colonel Chester Phillips,Dr Abraham Erskine
le colonel Chester Phillips,Dr Arnim Zola
le colonel Chester Phillips,Heinz Kruger
le colonel Chester Phillips,Timothy « Dum Dum » Dugan
le colonel Chester Phillips,Gabe Jones
le colonel Chester Phillips,Jim Morita
le colonel Chester Phillips,James Montgomery Falsworth
le colonel Chester Phillips,Jacques Dernier
le colonel Chester Phillips,"Nick Fury, directeur du SHIELD"
le colonel Chester Phillips,Sénateur Brandt
le colonel Chester Phillips,Roeder
le colonel Chester Phillips,Hutter
le colonel Chester Phillips,Schneider
le colonel Chester Phillips,l'assistant du sénateur Brandt
le colonel Chester Phillips,un agent du SHIELD
le colonel Chester Phillips,la chasseuse d'autographe
le colonel Chester Phillips,Lorraine
le colonel Chester Phillips,un général (caméo)
le colonel Chester Phillips,Connie
le colonel Chester Phillips,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Dr Abraham Erskine,Dr Arnim Zola
Dr Abraham Erskine,Heinz Kruger
Dr Abraham Erskine,Timothy « Dum Dum » Dugan
Dr Abraham Erskine,Gabe Jones
Dr Abraham Erskine,Jim Morita
Dr Abraham Erskine,James Montgomery Falsworth
Dr Abraham Erskine,Jacques Dernier
Dr Abraham Erskine,"Nick Fury, directeur du SHIELD"
Dr Abraham Erskine,Sénateur Brandt
Dr Abraham Erskine,Roeder
Dr Abraham Erskine,Hutter
Dr Abraham Erskine,Schneider
Dr Abraham Erskine,l'assistant du sénateur Brandt
Dr Abraham Erskine,un agent du SHIELD
Dr Abraham Erskine,la chasseuse d'autographe
Dr Abraham Erskine,Lorraine
Dr Abraham Erskine,un général (caméo)
Dr Abraham Erskine,Connie
Dr Abraham Erskine,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Dr Arnim Zola,Heinz Kruger
Dr Arnim Zola,Timothy « Dum Dum » Dugan
Dr Arnim Zola,Gabe Jones
Dr Arnim Zola,Jim Morita
Dr Arnim Zola,James Montgomery Falsworth
Dr Arnim Zola,Jacques Dernier
Dr Arnim Zola,"Nick Fury, directeur du SHIELD"
Dr Arnim Zola,Sénateur Brandt
Dr Arnim Zola,Roeder
Dr Arnim Zola,Hutter
Dr Arnim Zola,Schneider
Dr Arnim Zola,l'assistant du sénateur Brandt
Dr Arnim Zola,un agent du SHIELD
Dr Arnim Zola,la chasseuse d'autographe
Dr Arnim Zola,Lorraine
Dr Arnim Zola,un général (caméo)
Dr Arnim Zola,Connie
Dr Arnim Zola,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Heinz Kruger,Timothy « Dum Dum » Dugan
Heinz Kruger,Gabe Jones
Heinz Kruger,Jim Morita
Heinz Kruger,James Montgomery Falsworth
Heinz Kruger,Jacques Dernier
Heinz Kruger,"Nick Fury, directeur du SHIELD"
Heinz Kruger,Sénateur Brandt
Heinz Kruger,Roeder
Heinz Kruger,Hutter
Heinz Kruger,Schneider
Heinz Kruger,l'assistant du sénateur Brandt
Heinz Kruger,un agent du SHIELD
Heinz Kruger,la chasseuse d'autographe
Heinz Kruger,Lorraine
Heinz Kruger,un général (caméo)
Heinz Kruger,Connie
Heinz Kruger,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Timothy « Dum Dum » Dugan,Gabe Jones
Timothy « Dum Dum » Dugan,Jim Morita
Timothy « Dum Dum » Dugan,James Montgomery Falsworth
Timothy « Dum Dum » Dugan,Jacques Dernier
Timothy « Dum Dum » Dugan,"Nick Fury, directeur du SHIELD"
Timothy « Dum Dum » Dugan,Sénateur Brandt
Timothy « Dum Dum » Dugan,Roeder
Timothy « Dum Dum » Dugan,Hutter
Timothy « Dum Dum » Dugan,Schneider
Timothy « Dum Dum » Dugan,l'assistant du sénateur Brandt
Timothy « Dum Dum » Dugan,un agent du SHIELD
Timothy « Dum Dum » Dugan,la chasseuse d'autographe
Timothy « Dum Dum » Dugan,Lorraine
Timothy « Dum Dum » Dugan,un général (caméo)
Timothy « Dum Dum » Dugan,Connie
Timothy « Dum Dum » Dugan,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Gabe Jones,Jim Morita
Gabe Jones,James Montgomery Falsworth
Gabe Jones,Jacques Dernier
Gabe Jones,"Nick Fury, directeur du SHIELD"
Gabe Jones,Sénateur Brandt
Gabe Jones,Roeder
Gabe Jones,Hutter
Gabe Jones,Schneider
Gabe Jones,l'assistant du sénateur Brandt
Gabe Jones,un agent du SHIELD
Gabe Jones,la chasseuse d'autographe
Gabe Jones,Lorraine
Gabe Jones,un général (caméo)
Gabe Jones,Connie
Gabe Jones,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Jim Morita,James Montgomery Falsworth
Jim Morita,Jacques Dernier
Jim Morita,"Nick Fury, directeur du SHIELD"
Jim Morita,Sénateur Brandt
Jim Morita,Roeder
Jim Morita,Hutter
Jim Morita,Schneider
Jim Morita,l'assistant du sénateur Brandt
Jim Morita,un agent du SHIELD
Jim Morita,la chasseuse d'autographe
Jim Morita,Lorraine
Jim Morita,un général (caméo)
Jim Morita,Connie
Jim Morita,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
James Montgomery Falsworth,Jacques Dernier
James Montgomery Falsworth,"Nick Fury, directeur du SHIELD"
James Montgomery Falsworth,Sénateur Brandt
James Montgomery Falsworth,Roeder
James Montgomery Falsworth,Hutter
James Montgomery Falsworth,Schneider
James Montgomery Falsworth,l'assistant du sénateur Brandt
James Montgomery Falsworth,un agent du SHIELD
James Montgomery Falsworth,la chasseuse d'autographe
James Montgomery Falsworth,Lorraine
James Montgomery Falsworth,un général (caméo)
James Montgomery Falsworth,Connie
James Montgomery Falsworth,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Jacques Dernier,"Nick Fury, directeur du SHIELD"
Jacques Dernier,Sénateur Brandt
Jacques Dernier,Roeder
Jacques Dernier,Hutter
Jacques Dernier,Schneider
Jacques Dernier,l'assistant du sénateur Brandt
Jacques Dernier,un agent du SHIELD
Jacques Dernier,la chasseuse d'autographe
Jacques Dernier,Lorraine
Jacques Dernier,un général (caméo)
Jacques Dernier,Connie
Jacques Dernier,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
"Nick Fury, directeur du SHIELD",Sénateur Brandt
"Nick Fury, directeur du SHIELD",Roeder
"Nick Fury, directeur du SHIELD",Hutter
"Nick Fury, directeur du SHIELD",Schneider
"Nick Fury, directeur du SHIELD",l'assistant du sénateur Brandt
"Nick Fury, directeur du SHIELD",un agent du SHIELD
"Nick Fury, directeur du SHIELD",la chasseuse d'autographe
"Nick Fury, directeur du SHIELD",Lorraine
"Nick Fury, directeur du SHIELD",un général (caméo)
"Nick Fury, directeur du SHIELD",Connie
"Nick Fury, directeur du SHIELD",Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
"Nick Fury, directeur du SHIELD",Thor
"Nick Fury, directeur du SHIELD",Natasha Romanoff / Black Widow
"Nick Fury, directeur du SHIELD",Clint Barton / Hawkeye
"Nick Fury, directeur du SHIELD",Loki
"Nick Fury, directeur du SHIELD","Maria Hill, agent du SHIELD"
"Nick Fury, directeur du SHIELD",Dr Erik Selvig
"Nick Fury, directeur du SHIELD",Hulk (voix originale)
"Nick Fury, directeur du SHIELD",une membre du Conseil de sécurité mondiale
"Nick Fury, directeur du SHIELD",Georgi Luchkov
"Nick Fury, directeur du SHIELD",l'Autre
"Nick Fury, directeur du SHIELD",le gardien du hangar détruit
"Nick Fury, directeur du SHIELD","JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
"Nick Fury, directeur du SHIELD",l'agent Jasper Sitwell
"Nick Fury, directeur du SHIELD","Gideon Malick, un membre du Conseil de sécurité mondiale"
"Nick Fury, directeur du SHIELD",Beth
"Nick Fury, directeur du SHIELD",un homme critiquant les Avengers en interview (caméo)
"Nick Fury, directeur du SHIELD","Thanos (caméo, scène inter-générique)"
"Nick Fury, directeur du SHIELD","Jane Foster (caméo photographique, non créditée)"
"Nick Fury, directeur du SHIELD","Crâne rouge (flashback, non crédité)"
"Nick Fury, directeur du SHIELD","Peggy Carter (voix, non créditée)"
"Nick Fury, directeur du SHIELD",un agent du S.H.I.E.L.D.
"Nick Fury, directeur du SHIELD",Dubbing Brothers[1]
"Nick Fury, directeur du SHIELD",Hervé Bellon
Sénateur Brandt,Roeder
Sénateur Brandt,Hutter
Sénateur Brandt,Schneider
Sénateur Brandt,l'assistant du sénateur Brandt
Sénateur Brandt,un agent du SHIELD
Sénateur Brandt,la chasseuse d'autographe
Sénateur Brandt,Lorraine
Sénateur Brandt,un général (caméo)
Sénateur Brandt,Connie
Sénateur Brandt,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Roeder,Hutter
Roeder,Schneider
Roeder,l'assistant du sénateur Brandt
Roeder,un agent du SHIELD
Roeder,la chasseuse d'autographe
Roeder,Lorraine
Roeder,un général (caméo)
Roeder,Connie
Roeder,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Hutter,Schneider
Hutter,l'assistant du sénateur Brandt
Hutter,un agent du SHIELD
Hutter,la chasseuse d'autographe
Hutter,Lorraine
Hutter,un général (caméo)
Hutter,Connie
Hutter,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Schneider,l'assistant du sénateur Brandt
Schneider,un agent du SHIELD
Schneider,la chasseuse d'autographe
Schneider,Lorraine
Schneider,un général (caméo)
Schneider,Connie
Schneider,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
l'assistant du sénateur Brandt,un agent du SHIELD
l'assistant du sénateur Brandt,la chasseuse d'autographe
l'assistant du sénateur Brandt,Lorraine
l'assistant du sénateur Brandt,un général (caméo)
l'assistant du sénateur Brandt,Connie
l'assistant du sénateur Brandt,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
un agent du SHIELD,la chasseuse d'autographe
un agent du SHIELD,Lorraine
un agent du SHIELD,un général (caméo)
un agent du SHIELD,Connie
un agent du SHIELD,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
la chasseuse d'autographe,Lorraine
la chasseuse d'autographe,un général (caméo)
la chasseuse d'autographe,Connie
la chasseuse d'autographe,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Lorraine,un général (caméo)
Lorraine,Connie
Lorraine,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
un général (caméo),Connie
un général (caméo),Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Connie,Steve Rogers (doublure pour les scènes où Steve est encore maigre[5])
Thor,Natasha Romanoff / Black Widow
Thor,Clint Barton / Hawkeye
Thor,Loki
Thor,"Maria Hill, agent du SHIELD"
Thor,Dr Erik Selvig
Thor,Hulk (voix originale)
Thor,une membre du Conseil de sécurité mondiale
Thor,Georgi Luchkov
Thor,l'Autre
Thor,le gardien du hangar détruit
Thor,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Thor,l'agent Jasper Sitwell
Thor,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Thor,Beth
Thor,un homme critiquant les Avengers en interview (caméo)
Thor,"Thanos (caméo, scène inter-générique)"
Thor,"Jane Foster (caméo photographique, non créditée)"
Thor,"Crâne rouge (flashback, non crédité)"
Thor,"Peggy Carter (voix, non créditée)"
Thor,un agent du S.H.I.E.L.D.
Thor,Dubbing Brothers[1]
Thor,Hervé Bellon
Natasha Romanoff / Black Widow,Clint Barton / Hawkeye
Natasha Romanoff / Black Widow,Loki
Natasha Romanoff / Black Widow,"Maria Hill, agent du SHIELD"
Natasha Romanoff / Black Widow,Dr Erik Selvig
Natasha Romanoff / Black Widow,Hulk (voix originale)
Natasha Romanoff / Black Widow,une membre du Conseil de sécurité mondiale
Natasha Romanoff / Black Widow,Georgi Luchkov
Natasha Romanoff / Black Widow,l'Autre
Natasha Romanoff / Black Widow,le gardien du hangar détruit
Natasha Romanoff / Black Widow,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Natasha Romanoff / Black Widow,l'agent Jasper Sitwell
Natasha Romanoff / Black Widow,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Natasha Romanoff / Black Widow,Beth
Natasha Romanoff / Black Widow,un homme critiquant les Avengers en interview (caméo)
Natasha Romanoff / Black Widow,"Thanos (caméo, scène inter-générique)"
Natasha Romanoff / Black Widow,"Jane Foster (caméo photographique, non créditée)"
Natasha Romanoff / Black Widow,"Crâne rouge (flashback, non crédité)"
Natasha Romanoff / Black Widow,"Peggy Carter (voix, non créditée)"
Natasha Romanoff / Black Widow,un agent du S.H.I.E.L.D.
Natasha Romanoff / Black Widow,Dubbing Brothers[1]
Natasha Romanoff / Black Widow,Hervé Bellon
Clint Barton / Hawkeye,Loki
Clint Barton / Hawkeye,"Maria Hill, agent du SHIELD"
Clint Barton / Hawkeye,Dr Erik Selvig
Clint Barton / Hawkeye,Hulk (voix originale)
Clint Barton / Hawkeye,une membre du Conseil de sécurité mondiale
Clint Barton / Hawkeye,Georgi Luchkov
Clint Barton / Hawkeye,l'Autre
Clint Barton / Hawkeye,le gardien du hangar détruit
Clint Barton / Hawkeye,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Clint Barton / Hawkeye,l'agent Jasper Sitwell
Clint Barton / Hawkeye,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Clint Barton / Hawkeye,Beth
Clint Barton / Hawkeye,un homme critiquant les Avengers en interview (caméo)
Clint Barton / Hawkeye,"Thanos (caméo, scène inter-générique)"
